Learning Rate	Train Loss	
0.001000	1.192099	
0.001000	0.633889	
0.001000	0.417195	
0.001000	0.353131	
0.001000	0.287731	
0.001000	0.290270	
0.001000	0.236521	
0.001000	0.234902	
0.001000	0.244422	
0.001000	0.219475	
0.000100	0.198368	
0.000100	0.174209	
0.000100	0.154846	
0.000100	0.157902	
0.000100	0.136893	
0.000100	0.117124	
0.000100	0.112668	
0.000100	0.121812	
0.000100	0.113271	
0.000100	0.094411	
0.000010	0.097210	
0.000010	0.108079	
